dim1,dim2,dim3,clicks,impressions,ctr,position
2025-12-29,irish to english translation,irl,0,1,0,12
2025-12-29,irish translation to english,irl,0,1,0,10
2025-12-29,polish interpreter,irl,0,1,0,2
2025-12-29,translate,irl,0,1,0,5
2025-12-29,translate english to irish,irl,0,2,0,8.5
2025-12-29,translate irish,irl,0,1,0,12
2025-12-29,translate irish to english,irl,0,3,0,8
2025-12-29,translation services dublin,usa,0,1,0,22
2025-12-30,certified translation services dublin,usa,0,1,0,1
2025-12-30,certified ukrainian translation,usa,0,2,0,71
2025-12-30,english irish translation,irl,0,3,0,9.666666666666666
2025-12-30,english to irish translation,irl,0,3,0,8.666666666666668
2025-12-30,interpriting,irl,0,1,0,5
2025-12-30,irish english translation,irl,0,2,0,9
2025-12-30,irish to english translation,irl,0,4,0,11
2025-12-30,official translation of documents ireland,usa,0,1,0,52
2025-12-30,translate,irl,0,5,0,5.4
2025-12-30,translate english to irish,irl,0,3,0,10
2025-12-30,translation dublin,irl,0,1,0,48
2025-12-30,translation recruitment company,irl,0,1,0,12
2025-12-30,translation services dublin,gbr,0,1,0,50
2025-12-30,translation services dublin,usa,0,1,0,21
2025-12-30,translation services ukrainian to english,usa,0,1,0,77
2025-12-30,ukrainian certified translation,usa,0,2,0,99.5
2025-12-30,ukrainian document translation services,usa,0,1,0,57
2025-12-30,ukrainian translation agency,usa,0,2,0,85.5
2025-12-31,certified polish translator,usa,0,2,0,87.5
2025-12-31,certified translation from ukrainian to english,usa,0,2,0,77.5
2025-12-31,english irish translation,irl,0,1,0,6
2025-12-31,english to irish translation,irl,0,7,0,10.428571428571429
2025-12-31,english to.irish translation,irl,0,1,0,11
2025-12-31,interpreter companies,irl,0,1,0,2
2025-12-31,irish english translation,irl,0,5,0,8
2025-12-31,irish to english translation,irl,0,1,0,8
2025-12-31,polish translation,irl,0,1,0,9
2025-12-31,translate,irl,0,1,0,6
2025-12-31,translate english irish,gbr,0,1,0,9
2025-12-31,translate english to irish,irl,0,13,0,10.461538461538462
2025-12-31,translation,irl,0,1,0,14
2025-12-31,translation services dublin,usa,0,1,0,20
2025-12-31,ukrainian translation services,usa,0,2,0,92
2026-01-14,tatkowski,esp,4,5,0.8,1
2026-01-17,tatkowski,gbr,1,2,0.5,1
2026-01-18,translation services dublin,irl,1,2,0.5,3
2026-01-20,tatkowski,irl,1,1,1,1
2026-01-27,tatkowski,gbr,1,1,1,2
2026-01-01,certified polish translator,egy,0,1,0,87
2026-01-01,certified translation polish to english,usa,0,1,0,99
2026-01-01,certified translation services ni payment,egy,0,2,0,59.5
2026-01-01,english to polish translation,irl,0,1,0,7
2026-01-01,irish english translation,irl,0,1,0,7
2026-01-01,polish legal translation,usa,0,2,0,80
2026-01-01,polish to english translation,irl,0,1,0,8
2026-01-01,polish translation services monmouth county,usa,0,1,0,100
2026-01-01,translate,irl,0,2,0,6
2026-01-01,translate english to irish,irl,0,2,0,9
2026-01-01,translate irish to english,irl,0,2,0,9.5
2026-01-01,translation,irl,0,1,0,13
2026-01-01,translation services dublin,usa,0,1,0,22
2026-01-01,translator ukraine,cze,0,1,0,81
2026-01-01,ukrajinský překladač,cze,0,1,0,74
2026-01-01,ukrajinský překladač,usa,0,2,0,54.5
2026-01-01,ترجمة الى الاوكرانية,egy,0,1,0,99
2026-01-02,certified translation dublin,irl,0,1,0,1
2026-01-02,certified translation polish to english,usa,0,1,0,99
2026-01-02,certified ukrainian translation,usa,0,3,0,66.33333333333333
2026-01-02,english to irish translation,irl,0,2,0,6.5
2026-01-02,irish english translation,irl,0,2,0,8
2026-01-02,irish to english translation,irl,0,2,0,8
2026-01-02,polish to english,irl,0,1,0,5
2026-01-02,translate,irl,0,5,0,5.8
2026-01-02,translate english to irish,irl,0,5,0,9.2
2026-01-02,translate irish to english,irl,0,1,0,13
2026-01-02,translation services dublin,usa,0,1,0,20
2026-01-02,ukrainian certified translation,usa,0,1,0,97
2026-01-02,ukrainian translation agency,usa,0,2,0,84.5
2026-01-02,ukrainian translation company,usa,0,1,0,93
2026-01-02,ukrajinský překladač,usa,0,1,0,56
2026-01-03,english to irish translation,irl,0,3,0,7.666666666666667
2026-01-03,irish english translation,irl,0,4,0,7
2026-01-03,irish to english translation,irl,0,2,0,8.5
2026-01-03,polish legal translations,hkg,0,1,0,84
2026-01-03,polish legal translations,nor,0,2,0,45.5
2026-01-03,polish legal translations,swe,0,1,0,24
2026-01-03,polish medical translation,gbr,0,1,0,100
2026-01-03,polish medical translation,hkg,0,1,0,107
2026-01-03,polish medical translation,swe,0,1,0,35
2026-01-03,tatkowski,usa,0,1,0,1
2026-01-03,translate,irl,0,11,0,7.181818181818182
2026-01-03,translate english to irish,irl,0,4,0,12.75
2026-01-03,translation,irl,0,1,0,11
2026-01-03,translation recruitment company,irl,0,1,0,12
2026-01-03,translation services dublin,usa,0,1,0,23
2026-01-04,certified translation from ukrainian to english,usa,0,1,0,73
2026-01-04,english irish translation,irl,0,1,0,6
2026-01-04,english to irish translation,irl,0,5,0,7.2
2026-01-04,english translations,irl,0,1,0,18
2026-01-04,irish to english translation,irl,0,1,0,7
2026-01-04,irish translation services,gbr,0,1,0,9
2026-01-04,legal translation,irl,0,3,0,73.66666666666667
2026-01-04,medical translation,irl,0,3,0,79.66666666666667
2026-01-04,polish legal translations,usa,0,2,0,90
2026-01-04,polish translation,irl,0,2,0,11
2026-01-04,translate,gbr,0,1,0,1
2026-01-04,translate,irl,0,3,0,7.333333333333333
2026-01-04,translate english to irish,irl,0,9,0,11.88888888888889
2026-01-04,translate english to polish,irl,0,3,0,7
2026-01-04,translate irish to english,irl,0,2,0,5
2026-01-04,translation services,irl,0,1,0,14
2026-01-04,translation services dublin,usa,0,1,0,23
2026-01-05,apostille in ireland,irl,0,1,0,74
2026-01-05,certified translation from ukrainian to english,usa,0,3,0,81
2026-01-05,certified ukrainian translation,ukr,0,1,0,75
2026-01-05,certified ukrainian translation,usa,0,2,0,66.5
2026-01-05,english irish translation,irl,0,1,0,12
2026-01-05,english to irish translation,irl,0,1,0,8
2026-01-05,irish english translation,irl,0,1,0,7
2026-01-05,irish to english translation,irl,0,3,0,10.333333333333334
2026-01-05,irish translate,gbr,0,2,0,8
2026-01-05,irish translate,irl,0,1,0,8
2026-01-05,legal translation,irl,0,1,0,82
2026-01-05,medical translation,irl,0,1,0,82
2026-01-05,translate,irl,0,7,0,7.857142857142857
2026-01-05,translate documents near me,irl,0,1,0,5
2026-01-05,translate english to irish,irl,0,7,0,11.571428571428571
2026-01-05,translate english to polish,irl,0,1,0,6
2026-01-05,translate irish to english,irl,0,2,0,6
2026-01-05,translation,irl,0,1,0,13
2026-01-05,translation services dublin,usa,0,1,0,23
2026-01-05,translators,irl,0,1,0,9
2026-01-05,ukrainian translation agency,usa,0,2,0,89.5
2026-01-06,english irish translate,irl,0,1,0,8
2026-01-06,english irish translation,irl,0,6,0,8.5
2026-01-06,english to irish translation,irl,0,4,0,7.25
2026-01-06,irish english translation,irl,0,3,0,7.666666666666667
2026-01-06,irish to english translation,irl,0,11,0,9.090909090909092
2026-01-06,irish translate,irl,0,1,0,10
2026-01-06,tatkowski,deu,0,1,0,1
2026-01-06,tatkowski,gbr,0,1,0,2
2026-01-06,translate,irl,0,3,0,10.333333333333334
2026-01-06,translate english to irish,irl,0,7,0,11.714285714285714
2026-01-06,translate from english to polish,irl,0,1,0,10
2026-01-06,translate irish,irl,0,1,0,8
2026-01-06,translate irish to english,irl,0,1,0,8
2026-01-06,translate shop near me,irl,0,1,0,2
2026-01-06,translation,irl,0,3,0,12
2026-01-06,translation recruitment company,irl,0,1,0,12
2026-01-06,translation services,irl,0,1,0,3
2026-01-06,translation services dublin,usa,0,1,0,22
2026-01-06,translator english to irish,irl,0,1,0,10
2026-01-07,24 hour translation services,gbr,0,1,0,1
2026-01-07,certified polish translator,usa,0,4,0,73
2026-01-07,english irish translation,irl,0,3,0,8.666666666666668
2026-01-07,english to irish translation,irl,0,1,0,13
2026-01-07,irish english translation,irl,0,9,0,8.11111111111111
2026-01-07,irish to english translation,irl,0,8,0,8.875
2026-01-07,irish to.english translation,irl,0,1,0,8
2026-01-07,irish translate,irl,0,2,0,11
2026-01-07,irish translation,irl,0,3,0,7
2026-01-07,polish translation,irl,0,1,0,10
2026-01-07,tatkowski,gbr,0,1,0,2
2026-01-07,tatkowski,svk,0,1,0,11
2026-01-07,translate,irl,0,4,0,6
2026-01-07,translate english to irish,irl,0,6,0,12.5
2026-01-07,translate irish,irl,0,2,0,10.5
2026-01-07,translate irish to english,irl,0,11,0,6.818181818181818
2026-01-07,translation services,irl,0,2,0,9
2026-01-07,translation services dublin,irl,0,2,0,1
2026-01-07,translation services dublin,usa,0,1,0,21
2026-01-07,where i can translate my documents near me,irl,0,1,0,2
2026-01-08,certified polish translator,usa,0,15,0,73.93333333333334
2026-01-08,certified translation from ukrainian to english,usa,0,6,0,75.5
2026-01-08,certified translation ukrainian to english,irl,0,1,0,3
2026-01-08,certified ukrainian translation,usa,0,3,0,66
2026-01-08,english in irish translation,irl,0,1,0,7
2026-01-08,english irish translation,irl,0,1,0,8
2026-01-08,english to irish translation,irl,0,1,0,10
2026-01-08,interpreter agencies near me,irl,0,1,0,5
2026-01-08,irish english translation,irl,0,4,0,9.25
2026-01-08,irish to english translation,irl,0,6,0,9.333333333333334
2026-01-08,polish document translation,usa,0,2,0,71.5
2026-01-08,polish legal translation,usa,0,2,0,82.5
2026-01-08,polish translation services ardmore,usa,0,1,0,100
2026-01-08,polish translation services freehold,usa,0,1,0,92
2026-01-08,polish translation services glassboro,usa,0,1,0,96
2026-01-08,polish translation services monmouth county,usa,0,1,0,92
2026-01-08,professional polish translators,gbr,0,1,0,100
2026-01-08,translate,irl,0,2,0,9
2026-01-08,translate documents from ukrainian to english,usa,0,2,0,96.5
2026-01-08,translate english to irish,irl,0,5,0,12
2026-01-08,translate irish,irl,0,2,0,9
2026-01-08,translate irish to english,irl,0,4,0,8
2026-01-08,translate to irish,irl,0,1,0,9
2026-01-08,translation agency dublin,fra,0,1,0,1
2026-01-08,translation services dublin,che,0,1,0,1
2026-01-08,ukrainian certified translation,ukr,0,1,0,100
2026-01-08,ukrainian certified translation,usa,0,1,0,71
2026-01-08,ukrainian translation agency,usa,0,2,0,90.5
2026-01-08,ukrainian translation company,usa,0,1,0,93
2026-01-09,certified polish translator,egy,0,2,0,95
2026-01-09,certified translation polish to english,usa,0,3,0,99.66666666666667
2026-01-09,certified translation services ni payment,egy,0,3,0,52
2026-01-09,english irish translate,irl,0,1,0,9
2026-01-09,english to irish translation,irl,0,2,0,10
2026-01-09,irish to english translation,irl,0,2,0,8.5
2026-01-09,irish to.english translation,irl,0,1,0,11
2026-01-09,irish translate,irl,0,1,0,13
2026-01-09,irish translator,irl,0,3,0,12.333333333333334
2026-01-09,polish legal translation,usa,0,1,0,80
2026-01-09,translate,irl,0,2,0,6.5
2026-01-09,translate english to irish,irl,0,1,0,9
2026-01-09,translation dublin,irl,0,1,0,43
2026-01-09,translation services dublin,usa,0,1,0,22
2026-01-10,apostilization of documents,irl,0,1,0,97
2026-01-10,apostille documents,irl,0,1,0,90
2026-01-10,apostille dublin,irl,0,1,0,57
2026-01-10,apostille ireland,irl,0,1,0,82
2026-01-10,apostille stamp dublin,irl,0,1,0,50
2026-01-10,certified polish translator,usa,0,1,0,70
2026-01-10,certified translation agency,irl,0,2,0,79.5
2026-01-10,certified translation polish to english,usa,0,4,0,99.5
2026-01-10,european translator,irl,0,1,0,76
2026-01-10,legal translation,irl,0,1,0,75
2026-01-10,legal translations,irl,0,1,0,70
2026-01-10,legalese translator,irl,0,1,0,83
2026-01-10,medical translation,irl,0,1,0,69
2026-01-10,polish birth certificate translation,usa,0,3,0,73.66666666666667
2026-01-10,polish birth certificate translation services,usa,0,1,0,87
2026-01-10,polish document translation,usa,0,1,0,73
2026-01-10,polish interpreter,irl,0,3,0,21.333333333333332
2026-01-10,polish legal translation,usa,0,5,0,82.8
2026-01-10,translation agency dublin,irl,0,1,0,55
2026-01-10,translation dublin,irl,0,2,0,31.5
2026-01-10,translation legal,irl,0,1,0,91
2026-01-10,translation recruitment company,irl,0,1,0,12
2026-01-11,apostilization of documents,irl,0,1,0,91
2026-01-11,apostille,irl,0,1,0,100
2026-01-11,apostille office dublin,kor,0,1,0,41
2026-01-11,certified translation near me,irl,0,1,0,5
2026-01-11,certified ukrainian translation,usa,0,1,0,65
2026-01-11,legal translation polish english,usa,0,1,0,81
2026-01-11,polish legal translations,aus,0,2,0,51
2026-01-11,polish legal translations,deu,0,1,0,91
2026-01-11,polish legal translations,hkg,0,1,0,85
2026-01-11,polish legal translations,nor,0,1,0,13
2026-01-11,polish legal translations,swe,0,1,0,15
2026-01-11,polish legal translations,usa,0,1,0,24
2026-01-11,polish medical translation,gbr,0,1,0,97
2026-01-11,translation agency dublin,gbr,0,1,0,65
2026-01-11,translation services dublin,gbr,0,1,0,49
2026-01-11,ukrainian certified translation,usa,0,2,0,98.5
2026-01-11,ukrainian translation agency,usa,0,2,0,91
2026-01-11,where to translate documents near me,irl,0,1,0,5
2026-01-12,certified polish translator,usa,0,1,0,18
2026-01-12,certified translation from ukrainian to english,usa,0,2,0,77
2026-01-12,legal translation,irl,0,1,0,69
2026-01-12,legal translation polish english,usa,0,1,0,39
2026-01-12,polish legal translation services,usa,0,2,0,24
2026-01-12,polish legal translations,nor,0,1,0,13
2026-01-12,polish medical translation,swe,0,1,0,23
2026-01-12,polish to english certified translation,usa,0,1,0,34
2026-01-12,ukrainian birth certificate translation,usa,0,1,0,93
2026-01-13,birth certificate translation dublin,gbr,0,1,0,10
2026-01-13,irish translation services,gbr,0,1,0,10
2026-01-13,legal translation polish english,usa,0,1,0,41
2026-01-13,polish legal translation services,usa,0,1,0,20
2026-01-13,polish translation services,gbr,0,1,0,97
2026-01-13,translation recruitment company,irl,0,1,0,12
2026-01-13,translation services dublin,bgd,0,1,0,22
2026-01-13,translation services dublin,ind,0,1,0,24
2026-01-13,translation services dublin,irl,0,1,0,1
2026-01-13,translation services dublin,usa,0,2,0,19.5
2026-01-13,translator dublin,irl,0,3,0,69.33333333333333
2026-01-13,ukrainian birth certificate translation,usa,0,1,0,89
2026-01-14,"a-z polish translations dpsi, nrpsi, mciol",isr,0,1,0,8
2026-01-14,apostille dublin,ukr,0,1,0,11
2026-01-14,birth certificate translation dublin,gbr,0,1,0,9
2026-01-14,business interpreter,irl,0,1,0,11
2026-01-14,certified polish translator,usa,0,2,0,16.5
2026-01-14,certified translation from ukrainian to english,usa,0,1,0,85
2026-01-14,certified translation polish to english,pol,0,1,0,1
2026-01-14,certified translation polish to english,usa,0,7,0,84.85714285714286
2026-01-14,certified translation services in ireland,gbr,0,1,0,85
2026-01-14,certified translation services in ireland,usa,0,1,0,71
2026-01-14,certified translation ukrainian to english,usa,0,1,0,83
2026-01-14,certified ukrainian translation,usa,0,1,0,77
2026-01-14,english to polish document translation,usa,0,1,0,93
2026-01-14,legal translation polish english,usa,0,1,0,40
2026-01-14,polish legal translation,usa,0,1,0,23
2026-01-14,polish legal translation services,usa,0,2,0,25.5
2026-01-14,polish to english translation services,irl,0,1,0,12
2026-01-14,translate polish birth certificate english,usa,0,1,0,83
2026-01-14,translation services dublin,ind,0,1,0,1
2026-01-14,translation services dublin,usa,0,1,0,20
2026-01-14,ukrainian birth certificate translation,usa,0,1,0,98
2026-01-14,ukrainian translation agency,usa,0,2,0,95
2026-01-15,certified polish translator,usa,0,2,0,16
2026-01-15,certified translation from ukrainian to english,usa,0,3,0,86.66666666666667
2026-01-15,certified translation polish to english,usa,0,1,0,82
2026-01-15,certified translation services in ireland,esp,0,5,0,68.4
2026-01-15,certified translation ukrainian to english,usa,0,1,0,82
2026-01-15,english to polish document translation,usa,0,1,0,95
2026-01-15,legal translation polish english,usa,0,2,0,45
2026-01-15,polish document translation,usa,0,2,0,79
2026-01-15,polish translation service,usa,0,2,0,92
2026-01-15,translate polish birth certificate english,usa,0,1,0,88
2026-01-15,translation services dublin,usa,0,1,0,21
2026-01-15,translation services near me,irl,0,2,0,3.5
2026-01-16,certified polish translation services,usa,0,2,0,60
2026-01-16,certified polish translator,egy,0,2,0,25
2026-01-16,certified polish translator,usa,0,1,0,16
2026-01-16,certified translation from ukrainian to english,usa,0,1,0,92
2026-01-16,certified translation polish to english,usa,0,1,0,90
2026-01-16,certified translation services ni payment,egy,0,2,0,54.5
2026-01-16,certified translation ukrainian to english,usa,0,1,0,85
2026-01-16,legal translation polish english,usa,0,1,0,39
2026-01-16,polish birth certificate translation,usa,0,1,0,57
2026-01-16,polish interpreting,gbr,0,1,0,99
2026-01-16,polish interpreting,usa,0,2,0,85.5
2026-01-16,polish legal translation services,usa,0,2,0,31.5
2026-01-16,translate polish birth certificate english,usa,0,1,0,89
2026-01-16,translation services dublin,che,0,2,0,1
2026-01-16,ukrainian translation services,usa,0,1,0,99
2026-01-17,certified translation from ukrainian to english,deu,0,1,0,73
2026-01-17,certified translation from ukrainian to english,usa,0,1,0,73
2026-01-17,certified translation polish to english,usa,0,1,0,93
2026-01-17,certified translation ukrainian to english,usa,0,1,0,68
2026-01-17,certified ukrainian translation,ukr,0,2,0,16.5
2026-01-17,certified ukrainian translation,usa,0,2,0,82.5
2026-01-17,interpreter services,irl,0,1,0,14
2026-01-17,interpreting company,irl,0,1,0,10
2026-01-17,interpreting services dublin,usa,0,2,0,19.5
2026-01-17,legal translation polish english,usa,0,1,0,40
2026-01-17,polish legal translations,aus,0,1,0,16
2026-01-17,polish medical translation,nor,0,1,0,27
2026-01-17,professional translator near me,irl,0,1,0,2
2026-01-17,translate polish birth certificate english,usa,0,1,0,84
2026-01-17,translation agency dublin,ita,0,1,0,12
2026-01-17,translation recruitment company,irl,0,1,0,12
2026-01-17,translation services dublin,usa,0,3,0,19.666666666666668
2026-01-17,translation+services+dublin,usa,0,1,0,25
2026-01-17,ukrainian certified translation,ukr,0,1,0,77
2026-01-17,ukrainian certified translation,usa,0,2,0,74
2026-01-17,ukrainian legal translation,are,0,4,0,28.75
2026-01-17,ukrainian to english document translation,usa,0,1,0,88
2026-01-17,ukrainian translation agency,usa,0,2,0,78.5
2026-01-17,ukrainian translation company,usa,0,1,0,95
2026-01-17,ukrainian translation service,usa,0,2,0,91
2026-01-17,ukrainian translation services,gbr,0,1,0,79
2026-01-18,certified polish translator,usa,0,3,0,13.666666666666666
2026-01-18,certified translation from ukrainian to english,usa,0,1,0,66
2026-01-18,certified translation polish to english,usa,0,1,0,93
2026-01-18,certified translation ukrainian to english,usa,0,1,0,67
2026-01-18,english to polish document translation,usa,0,1,0,98
2026-01-18,interpreting,irl,0,1,0,7
2026-01-18,legal translation polish english,usa,0,1,0,44
2026-01-18,official translation of documents ireland,usa,0,2,0,47.5
2026-01-18,polish birth certificate translation,usa,0,2,0,63
2026-01-18,polish legal translation services,usa,0,1,0,27
2026-01-18,polish legal translations,are,0,10,0,28.9
2026-01-18,polish legal translations,aus,0,2,0,20
2026-01-18,polish legal translations,can,0,2,0,22.5
2026-01-18,polish legal translations,gbr,0,2,0,95
2026-01-18,polish legal translations,hkg,0,10,0,26.1
2026-01-18,polish legal translations,nor,0,3,0,19
2026-01-18,polish legal translations,swe,0,2,0,13.5
2026-01-18,polish legal translations,usa,0,2,0,25.5
2026-01-18,polish medical translation,are,0,5,0,42.4
2026-01-18,polish medical translation,aus,0,2,0,26
2026-01-18,polish medical translation,can,0,2,0,25.5
2026-01-18,polish medical translation,gbr,0,2,0,93
2026-01-18,polish medical translation,hkg,0,11,0,32.63636363636364
2026-01-18,polish medical translation,nor,0,1,0,28
2026-01-18,polish medical translation,swe,0,2,0,26.5
2026-01-18,polish medical translation,usa,0,2,0,82
2026-01-18,polish translation service,usa,0,1,0,95
2026-01-18,tatkowski,gbr,0,2,0,1
2026-01-18,translate document from ukrainian to english,usa,0,1,0,95
2026-01-18,translate polish birth certificate english,usa,0,1,0,89
2026-01-18,translation agency dublin,usa,0,1,0,27
2026-01-18,translation+services+dublin,usa,0,2,0,25
2026-01-18,ukrainian legal translation,are,0,1,0,30
2026-01-18,ukrainian to english document translation,usa,0,1,0,90
2026-01-18,"ukrainian to english translation ""документи""",gbr,0,5,0,6
2026-01-18,"ukrainian to english translation ""документи""",usa,0,10,0,6.9
2026-01-18,ukrainian translation service,usa,0,1,0,92
2026-01-18,ukrainian translation services,gbr,0,1,0,85
2026-01-18,ukrainian translators,usa,0,2,0,79
2026-01-19,certified translation from ukrainian to english,usa,0,5,0,62.4
2026-01-19,certified translation polish to english,usa,0,1,0,94
2026-01-19,certified translation ukrainian to english,usa,0,1,0,68
2026-01-19,english to polish document translation,usa,0,1,0,98
2026-01-19,english translations,irl,0,2,0,20
2026-01-19,interpreter dublin,usa,0,1,0,19
2026-01-19,legal translation,irl,0,3,0,76.66666666666667
2026-01-19,legal translation polish english,usa,0,1,0,86
2026-01-19,medical record translation,irl,0,1,0,11
2026-01-19,medical translation,irl,0,5,0,30.8
2026-01-19,polish birth certificate translation,usa,0,1,0,56
2026-01-19,polish interpreting,gbr,0,1,0,75
2026-01-19,polish to english certified translation,usa,0,3,0,57
2026-01-19,polish translation service,usa,0,1,0,91
2026-01-19,prescription translation,irl,0,1,0,8
2026-01-19,tatkowski,irl,0,1,0,1
2026-01-19,translate polish birth certificate english,usa,0,1,0,92
2026-01-19,translation agency dublin,usa,0,1,0,17
2026-01-19,translation+services+dublin,gbr,0,1,0,26
2026-01-19,translation+services+dublin,usa,0,2,0,23.5
2026-01-19,ukrainian legal translation,are,0,3,0,31
2026-01-19,ukrainian to english document translation,usa,0,1,0,82
2026-01-19,ukrainian translation services,gbr,0,1,0,81
2026-01-20,24 hour translation services,irl,0,1,0,14
2026-01-20,business interpreting,gbr,0,1,0,36
2026-01-20,certified polish translator,usa,0,1,0,11
2026-01-20,certified translation from ukrainian to english,usa,0,1,0,60
2026-01-20,certified translation ukrainian to english,usa,0,1,0,62
2026-01-20,certified ukrainian translation,ukr,0,1,0,28
2026-01-20,certified ukrainian translation,usa,0,3,0,76.66666666666667
2026-01-20,english to polish document translation,usa,0,1,0,96
2026-01-20,legal translation polish english,usa,0,1,0,40
2026-01-20,polish birth certificate translation,usa,0,1,0,75
2026-01-20,polish interpreting,usa,0,1,0,86
2026-01-20,polish legal translation,usa,0,1,0,19
2026-01-20,polish legal translation services,usa,0,2,0,22
2026-01-20,professional polish translation,idn,0,1,0,36
2026-01-20,professional polish translation,usa,0,1,0,20
2026-01-20,translation recruitment company,irl,0,2,0,12
2026-01-20,translation services dublin,usa,0,2,0,22.5
2026-01-20,translation services ukrainian to english,irl,0,1,0,9
2026-01-20,ukrainian certified translation,ukr,0,2,0,93
2026-01-20,ukrainian certified translation,usa,0,2,0,76.5
2026-01-20,ukrainian interpreting services,ukr,0,1,0,100
2026-01-20,ukrainian legal translation,are,0,1,0,32
2026-01-20,ukrainian legal translation,phl,0,1,0,16
2026-01-20,ukrainian legal translation,sau,0,1,0,21
2026-01-20,ukrainian to english document translation,usa,0,1,0,85
2026-01-20,ukrainian translation agency,usa,0,2,0,88
2026-01-20,ukrainian translation company,usa,0,1,0,94
2026-01-20,ukrainian translation service,usa,0,2,0,91.5
2026-01-20,ukrainian translation services,gbr,0,1,0,82
2026-01-20,ukrainian translation services,usa,0,1,0,74
2026-01-21,business interpreting,gbr,0,1,0,52
2026-01-21,certified translation from ukrainian to english,usa,0,1,0,66
2026-01-21,certified translation polish to english,deu,0,1,0,1
2026-01-21,certified translation ukrainian to english,usa,0,1,0,66
2026-01-21,legal translation polish english,usa,0,1,0,26
2026-01-21,polish birth certificate translation,usa,0,1,0,69
2026-01-21,polish interpreter,irl,0,1,0,2
2026-01-21,tatkowski,irl,0,2,0,1.5
2026-01-21,translation services dublin,fra,0,1,0,23
2026-01-21,translation services dublin,usa,0,1,0,22
2026-01-21,translators,irl,0,1,0,3
2026-01-21,ukrainian birth certificate translation,irl,0,1,0,6
2026-01-21,ukrainian legal translation,are,0,3,0,30.666666666666668
2026-01-21,ukrainian to english document translation,usa,0,1,0,86
2026-01-21,ukrainian translation service,gbr,0,3,0,88.33333333333333
2026-01-21,ukrainian translation services,gbr,0,1,0,76
2026-01-22,certified polish translation services,usa,0,2,0,68.5
2026-01-22,certified polish translator,egy,0,3,0,26.666666666666668
2026-01-22,certified polish translator,usa,0,3,0,13
2026-01-22,certified translation from ukrainian to english,usa,0,3,0,77.66666666666667
2026-01-22,certified translation polish to english,usa,0,1,0,92
2026-01-22,certified translation services ni payment,egy,0,3,0,50
2026-01-22,certified translation ukrainian to english,usa,0,1,0,59
2026-01-22,dublin translation services,irl,0,1,0,38
2026-01-22,english to polish document translation,usa,0,1,0,100
2026-01-22,legal translation polish english,usa,0,1,0,37
2026-01-22,polish document translation,usa,0,2,0,73.5
2026-01-22,polish document translation services,usa,0,1,0,93
2026-01-22,polish interpreter,irl,0,1,0,1
2026-01-22,polish legal translation,esp,0,1,0,23
2026-01-22,polish legal translation,usa,0,3,0,19.333333333333332
2026-01-22,polish legal translation services,usa,0,1,0,23
2026-01-22,polish translation services,gbr,0,1,0,1
2026-01-22,professional polish translation,usa,0,1,0,19
2026-01-22,tatkowski,gbr,0,1,0,1
2026-01-22,tatkowski,swe,0,1,0,1
2026-01-22,translation service dublin,irl,0,1,0,2
2026-01-22,translation services dublin,usa,0,2,0,23
2026-01-22,translation services for families,gbr,0,1,0,20
2026-01-22,ukrainian legal translation,are,0,2,0,30.5
2026-01-22,ukrainian to english document translation,usa,0,1,0,89
2026-01-22,"ukrainian to english translation ""документи""",cri,0,1,0,8
2026-01-22,"ukrainian to english translation ""документи""",gbr,0,2,0,8
2026-01-22,"ukrainian to english translation ""документи""",usa,0,1,0,9
2026-01-22,ukrainian translation services,gbr,0,1,0,86
2026-01-22,ukrainian translation services,usa,0,1,0,99
2026-01-22,ukrainian translators,hrv,0,1,0,94
2026-01-23,certified translation from ukrainian to english,usa,0,1,0,69
2026-01-23,certified translation polish to english,usa,0,1,0,95
2026-01-23,certified translation ukrainian to english,usa,0,1,0,71
2026-01-23,certified ukrainian translation,ukr,0,2,0,60.5
2026-01-23,certified ukrainian translation,usa,0,2,0,73
2026-01-23,english to polish document translation,usa,0,1,0,97
2026-01-23,legal translation polish english,usa,0,2,0,33
2026-01-23,polish document translation services,usa,0,1,0,99
2026-01-23,polish medical translation,phl,0,1,0,39
2026-01-23,tatkowski,swe,0,1,0,11
2026-01-23,translation services dublin,usa,0,1,0,22
2026-01-23,ukrainian certified translation,ukr,0,2,0,86
2026-01-23,ukrainian certified translation,usa,0,2,0,78.5
2026-01-23,ukrainian legal translation,are,0,1,0,31
2026-01-23,ukrainian translation agency,usa,0,2,0,91
2026-01-23,ukrainian translation company,usa,0,1,0,94
2026-01-23,ukrainian translation service,usa,0,2,0,84
2026-01-23,ukrainian translation services,usa,0,1,0,85
2026-01-24,apostille dublin,per,0,1,0,25
2026-01-24,certified polish translator,usa,0,1,0,15
2026-01-24,certified translation from ukrainian to english,usa,0,1,0,72
2026-01-24,certified translation polish to english,usa,0,1,0,82
2026-01-24,certified translation ukrainian to english,usa,0,1,0,83
2026-01-24,interepting,irl,0,1,0,10
2026-01-24,irish translation services,usa,0,3,0,99.66666666666667
2026-01-24,legal translation polish english,usa,0,3,0,45.666666666666664
2026-01-24,polish birth certificate translation,usa,0,2,0,85
2026-01-24,professional polish translation,usa,0,1,0,20
2026-01-24,translate document from ukrainian to english,usa,0,1,0,93
2026-01-24,translate polish birth certificate english,usa,0,1,0,83
2026-01-24,translation company ireland,irl,0,1,0,76
2026-01-24,translation recruitment company,irl,0,1,0,12
2026-01-24,translation services dublin,usa,0,3,0,16.333333333333336
